SKU_ID,Supplier_ID,Material_Category,UOM,Unit_Weight_KG,Base_Price_EUR
SKU-2026-07768,SUP-CHE-095,Steel_Forging,EA,1.45,41.4
SKU-2026-07769,SUP-NCR-091,Alum_Casting,KG,4.75,48.85
SKU-2026-07770,SUP-CHE-030,Electronics,KG,2.08,32.46
SKU-2026-07771,SUP-NCR-035,Steel_Forging,EA,3.97,38.26
SKU-2026-07772,SUP-CHE-080,Steel_Forging,KG,11.41,8.99
SKU-2026-07773,SUP-NCR-001,Steel_Forging,EA,8.15,43.01
SKU-2026-07774,SUP-PUN-008,Electronics,EA,6.93,38.55
SKU-2026-07775,SUP-CHE-088,Electronics,EA,4.4,14.09
SKU-2026-07776,SUP-NCR-073,Electronics,EA,9.72,27.39
SKU-2026-07777,SUP-CHE-080,Alum_Casting,KG,13.6,43.13
SKU-2026-07778,SUP-PUN-110,Electronics,EA,6.77,43.23
SKU-2026-07779,SUP-PUN-025,Electronics,EA,1.92,14.56
SKU-2026-07780,SUP-PUN-031,Electronics,EA,2.02,21.62
SKU-2026-07781,SUP-NCR-067,Electronics,KG,2.96,5.38
SKU-2026-07782,SUP-PUN-044,Electronics,EA,5.23,21.15
SKU-2026-07783,SUP-PUN-109,Steel_Forging,EA,10.81,6.37
SKU-2026-07784,SUP-CHE-092,Steel_Forging,EA,6.47,48.03
SKU-2026-07785,SUP-NCR-034,Electronics,EA,3.12,33.63
SKU-2026-07786,SUP-NCR-118,Alum_Casting,EA,1.33,41.77
SKU-2026-07787,SUP-PUN-025,Electronics,EA,7.01,31.22
SKU-2026-07788,SUP-PUN-061,Steel_Forging,EA,5.9,5.75
SKU-2026-07789,SUP-CHE-113,Electronics,KG,1.75,17.83
SKU-2026-07790,SUP-PUN-007,Electronics,EA,2.4,22.62
SKU-2026-07791,SUP-PUN-025,Alum_Casting,EA,3.08,11.62
SKU-2026-07792,SUP-CHE-030,Alum_Casting,EA,5.94,25.15
SKU-2026-07793,SUP-CHE-062,Electronics,EA,3.81,16.3
SKU-2026-07794,SUP-NCR-013,Alum_Casting,EA,0.89,29.16
SKU-2026-07795,SUP-PUN-010,Steel_Forging,KG,6.07,19.88
SKU-2026-07796,SUP-NCR-053,Alum_Casting,EA,8.9,39.69
SKU-2026-07797,SUP-CHE-038,Electronics,EA,6.55,39.08
SKU-2026-07798,SUP-PUN-039,Electronics,EA,8.18,48.89
SKU-2026-07799,SUP-PUN-023,Alum_Casting,EA,2.85,7.95
SKU-2026-07800,SUP-PUN-112,Electronics,KG,5.2,23.6
SKU-2026-07801,SUP-CHE-080,Electronics,EA,9.72,44.67
SKU-2026-07802,SUP-PUN-063,Alum_Casting,EA,5.26,10.6
SKU-2026-07803,SUP-CHE-081,Electronics,KG,1.91,36.52
SKU-2026-07804,SUP-NCR-035,Steel_Forging,EA,8.19,27.24
SKU-2026-07805,SUP-NCR-058,Steel_Forging,EA,8.51,39.79
SKU-2026-07806,SUP-NCR-035,Electronics,KG,5.29,16.56
SKU-2026-07807,SUP-CHE-004,Electronics,EA,10.28,7.9
SKU-2026-07808,SUP-PUN-007,Alum_Casting,EA,5.53,6.96
SKU-2026-07809,SUP-PUN-015,Alum_Casting,EA,2.02,15.34
SKU-2026-07810,SUP-CHE-006,Alum_Casting,EA,6.27,11.03
SKU-2026-07811,SUP-CHE-087,Alum_Casting,KG,11.66,24.93
SKU-2026-07812,SUP-NCR-054,Electronics,KG,12.69,28.59
SKU-2026-07813,SUP-CHE-087,Electronics,EA,3.01,24.63
SKU-2026-07814,SUP-PUN-040,Electronics,EA,1.78,25.05
SKU-2026-07815,SUP-CHE-081,Steel_Forging,EA,2.17,40.54
SKU-2026-07816,SUP-CHE-070,Steel_Forging,EA,7.29,35.22
SKU-2026-07817,SUP-PUN-040,Steel_Forging,EA,4.89,8.43
SKU-2026-07818,SUP-NCR-118,Alum_Casting,KG,1.49,20.78
SKU-2026-07819,SUP-PUN-057,Alum_Casting,EA,5.54,9.1
SKU-2026-07820,SUP-PUN-015,Steel_Forging,KG,5.92,32.85
SKU-2026-07821,SUP-CHE-115,Alum_Casting,KG,5.33,8.27
SKU-2026-07822,SUP-PUN-010,Steel_Forging,EA,5.58,44.67
SKU-2026-07823,SUP-NCR-049,Alum_Casting,EA,6.06,6.2
SKU-2026-07824,SUP-CHE-016,Steel_Forging,EA,2.56,27.06
SKU-2026-07825,SUP-PUN-044,Alum_Casting,EA,7.38,27.6
SKU-2026-07826,SUP-NCR-049,Electronics,EA,3.94,38.56
SKU-2026-07827,SUP-PUN-040,Electronics,EA,10.01,9.87
SKU-2026-07828,SUP-PUN-020,Alum_Casting,EA,1.01,40.58
SKU-2026-07829,SUP-CHE-088,Steel_Forging,EA,4.79,23.76
SKU-2026-07830,SUP-CHE-056,Steel_Forging,EA,10.51,19.64
SKU-2026-07831,SUP-NCR-069,Electronics,EA,0.33,34.15
SKU-2026-07832,SUP-CHE-032,Steel_Forging,EA,3.95,46.68
SKU-2026-07833,SUP-CHE-051,Alum_Casting,EA,5.09,21.11
SKU-2026-07834,SUP-PUN-007,Electronics,EA,0.74,26.95
SKU-2026-07835,SUP-CHE-097,Steel_Forging,EA,9.11,43.7
SKU-2026-07836,SUP-CHE-026,Electronics,EA,7.4,21.32
SKU-2026-07837,SUP-PUN-065,Steel_Forging,EA,4.67,29.62
SKU-2026-07838,SUP-NCR-082,Alum_Casting,EA,12.36,22.09
SKU-2026-07839,SUP-NCR-046,Steel_Forging,EA,0.97,19.37
SKU-2026-07840,SUP-NCR-034,Electronics,EA,0.85,6.0
SKU-2026-07841,SUP-NCR-035,Alum_Casting,EA,1.91,9.36
SKU-2026-07842,SUP-CHE-070,Steel_Forging,EA,12.17,46.79
SKU-2026-07843,SUP-NCR-002,Steel_Forging,EA,5.23,28.63
SKU-2026-07844,SUP-PUN-050,Electronics,EA,4.38,9.68
SKU-2026-07845,SUP-NCR-091,Alum_Casting,KG,4.16,32.72
SKU-2026-07846,SUP-CHE-041,Steel_Forging,EA,4.06,29.92
SKU-2026-07847,SUP-CHE-097,Alum_Casting,EA,5.79,15.25
SKU-2026-07848,SUP-PUN-003,Steel_Forging,KG,5.5,21.48
SKU-2026-07849,SUP-CHE-048,Alum_Casting,EA,1.78,47.47
SKU-2026-07850,SUP-PUN-064,Steel_Forging,KG,7.22,12.51
SKU-2026-07851,SUP-CHE-038,Electronics,KG,0.5,48.63
SKU-2026-07852,SUP-CHE-084,Steel_Forging,EA,2.66,20.34
SKU-2026-07853,SUP-PUN-112,Steel_Forging,EA,2.76,39.05
SKU-2026-07854,SUP-CHE-042,Alum_Casting,EA,8.18,26.54
SKU-2026-07855,SUP-NCR-073,Alum_Casting,EA,3.92,31.78
SKU-2026-07856,SUP-PUN-083,Steel_Forging,EA,11.19,34.37
SKU-2026-07857,SUP-NCR-002,Electronics,EA,4.37,33.97
SKU-2026-07858,SUP-PUN-074,Electronics,EA,4.53,39.71
SKU-2026-07859,SUP-CHE-042,Electronics,EA,10.27,20.6
SKU-2026-07860,SUP-NCR-069,Alum_Casting,EA,11.66,14.73
SKU-2026-07861,SUP-PUN-044,Steel_Forging,EA,2.13,39.56
SKU-2026-07862,SUP-CHE-081,Steel_Forging,EA,1.6,34.62
SKU-2026-07863,SUP-PUN-011,Alum_Casting,EA,2.09,46.02
SKU-2026-07864,SUP-CHE-070,Electronics,EA,2.2,38.06
SKU-2026-07865,SUP-NCR-082,Steel_Forging,EA,6.4,29.78
SKU-2026-07866,SUP-PUN-020,Electronics,EA,1.56,12.03
SKU-2026-07867,SUP-PUN-110,Electronics,EA,4.68,33.74
SKU-2026-07868,SUP-CHE-032,Steel_Forging,KG,6.12,39.73
SKU-2026-07869,SUP-CHE-028,Electronics,EA,4.53,26.81
SKU-2026-07870,SUP-PUN-031,Alum_Casting,KG,4.16,18.91
SKU-2026-07871,SUP-CHE-026,Electronics,EA,2.47,40.68
SKU-2026-07872,SUP-CHE-113,Steel_Forging,EA,3.5,22.92
SKU-2026-07873,SUP-PUN-101,Alum_Casting,KG,5.61,49.39
SKU-2026-07874,SUP-CHE-016,Electronics,EA,3.93,5.62
SKU-2026-07875,SUP-CHE-115,Alum_Casting,EA,4.3,47.93
SKU-2026-07876,SUP-CHE-014,Electronics,EA,11.56,38.64
SKU-2026-07877,SUP-CHE-041,Alum_Casting,EA,2.08,5.9
SKU-2026-07878,SUP-CHE-026,Electronics,EA,2.97,6.99
SKU-2026-07879,SUP-CHE-048,Electronics,EA,2.6,44.27
SKU-2026-07880,SUP-NCR-053,Alum_Casting,EA,2.82,48.45
SKU-2026-07881,SUP-NCR-104,Electronics,KG,11.68,14.72
SKU-2026-07882,SUP-CHE-038,Electronics,KG,5.1,12.78
SKU-2026-07883,SUP-CHE-006,Electronics,EA,11.16,34.01
SKU-2026-07884,SUP-NCR-100,Electronics,EA,9.85,27.23
SKU-2026-07885,SUP-NCR-118,Steel_Forging,EA,1.16,45.07
SKU-2026-07886,SUP-NCR-001,Alum_Casting,EA,16.31,38.74
SKU-2026-07887,SUP-PUN-109,Alum_Casting,EA,3.39,28.28
SKU-2026-07888,SUP-CHE-087,Electronics,EA,0.96,10.5
SKU-2026-07889,SUP-CHE-056,Steel_Forging,EA,0.82,18.25
SKU-2026-07890,SUP-PUN-055,Electronics,EA,5.89,28.67
SKU-2026-07891,SUP-PUN-099,Alum_Casting,KG,5.25,47.2
SKU-2026-07892,SUP-NCR-053,Alum_Casting,EA,11.06,14.0
SKU-2026-07893,SUP-NCR-053,Steel_Forging,EA,2.48,49.21
SKU-2026-07894,SUP-CHE-006,Electronics,EA,3.98,16.81
SKU-2026-07895,SUP-PUN-025,Steel_Forging,EA,1.18,31.34
SKU-2026-07896,SUP-PUN-018,Electronics,EA,7.86,18.64
SKU-2026-07897,SUP-CHE-006,Steel_Forging,EA,7.92,6.37
SKU-2026-07898,SUP-NCR-060,Electronics,EA,3.87,17.9
SKU-2026-07899,SUP-PUN-076,Alum_Casting,EA,3.18,20.05
SKU-2026-07900,SUP-PUN-076,Electronics,EA,10.46,11.59
SKU-2026-07901,SUP-PUN-101,Steel_Forging,KG,2.95,22.86
SKU-2026-07902,SUP-PUN-037,Electronics,EA,1.59,6.75
SKU-2026-07903,SUP-PUN-105,Electronics,KG,2.68,10.77
SKU-2026-07904,SUP-CHE-032,Alum_Casting,KG,2.32,5.4
SKU-2026-07905,SUP-NCR-114,Alum_Casting,EA,5.66,6.76
SKU-2026-07906,SUP-PUN-110,Alum_Casting,EA,1.89,32.06
SKU-2026-07907,SUP-PUN-111,Electronics,EA,6.54,11.38
SKU-2026-07908,SUP-NCR-100,Steel_Forging,EA,7.34,22.62
SKU-2026-07909,SUP-NCR-073,Electronics,EA,3.78,22.25
SKU-2026-07910,SUP-PUN-077,Steel_Forging,KG,9.26,34.68
SKU-2026-07911,SUP-PUN-065,Steel_Forging,EA,1.95,9.37
SKU-2026-07912,SUP-PUN-063,Electronics,EA,13.31,41.39
SKU-2026-07913,SUP-PUN-063,Alum_Casting,KG,3.21,22.88
SKU-2026-07914,SUP-NCR-046,Electronics,EA,3.72,8.19
SKU-2026-07915,SUP-CHE-032,Alum_Casting,EA,3.68,13.48
SKU-2026-07916,SUP-PUN-040,Electronics,EA,9.54,5.02
SKU-2026-07917,SUP-CHE-080,Alum_Casting,KG,0.24,11.43
SKU-2026-07918,SUP-PUN-020,Electronics,EA,2.55,31.98
SKU-2026-07919,SUP-PUN-057,Electronics,EA,1.53,32.57
SKU-2026-07920,SUP-PUN-096,Alum_Casting,EA,5.6,26.24
SKU-2026-07921,SUP-CHE-097,Steel_Forging,EA,0.47,24.32
SKU-2026-07922,SUP-CHE-032,Electronics,EA,4.89,22.76
SKU-2026-07923,SUP-PUN-076,Electronics,EA,4.48,28.31
SKU-2026-07924,SUP-CHE-066,Alum_Casting,EA,7.61,25.47
SKU-2026-07925,SUP-PUN-010,Alum_Casting,KG,0.85,26.43
SKU-2026-07926,SUP-NCR-073,Alum_Casting,KG,3.49,36.47
SKU-2026-07927,SUP-CHE-033,Steel_Forging,EA,3.33,20.09
SKU-2026-07928,SUP-PUN-025,Steel_Forging,EA,12.78,37.45
SKU-2026-07929,SUP-PUN-044,Steel_Forging,EA,6.0,32.75
SKU-2026-07930,SUP-NCR-071,Alum_Casting,EA,3.28,49.12
SKU-2026-07931,SUP-CHE-086,Alum_Casting,EA,7.82,22.48
SKU-2026-07932,SUP-PUN-110,Electronics,KG,2.69,31.6
SKU-2026-07933,SUP-PUN-109,Steel_Forging,EA,2.91,49.79
SKU-2026-07934,SUP-NCR-013,Steel_Forging,EA,6.74,35.57
SKU-2026-07935,SUP-NCR-100,Alum_Casting,KG,7.93,43.32
SKU-2026-07936,SUP-NCR-082,Alum_Casting,EA,1.89,25.09
SKU-2026-07937,SUP-NCR-078,Steel_Forging,EA,2.0,9.21
SKU-2026-07938,SUP-CHE-005,Steel_Forging,EA,1.63,43.71
SKU-2026-07939,SUP-PUN-050,Steel_Forging,KG,9.61,11.38
SKU-2026-07940,SUP-PUN-085,Steel_Forging,EA,1.91,39.93
SKU-2026-07941,SUP-PUN-103,Electronics,EA,5.04,12.08
SKU-2026-07942,SUP-CHE-115,Steel_Forging,EA,1.09,39.96
SKU-2026-07943,SUP-CHE-048,Alum_Casting,EA,1.44,11.75
SKU-2026-07944,SUP-PUN-025,Electronics,KG,4.5,21.36
SKU-2026-07945,SUP-NCR-013,Steel_Forging,EA,6.79,42.78
SKU-2026-07946,SUP-PUN-040,Electronics,EA,3.13,18.22
SKU-2026-07947,SUP-CHE-052,Steel_Forging,EA,2.09,22.95
SKU-2026-07948,SUP-CHE-019,Steel_Forging,EA,0.67,17.87
SKU-2026-07949,SUP-PUN-083,Steel_Forging,EA,2.33,13.6
SKU-2026-07950,SUP-NCR-053,Electronics,EA,6.32,39.43
SKU-2026-07951,SUP-PUN-063,Steel_Forging,EA,8.3,45.94
SKU-2026-07952,SUP-CHE-043,Steel_Forging,EA,3.49,16.45
SKU-2026-07953,SUP-PUN-020,Electronics,EA,6.57,48.88
SKU-2026-07954,SUP-PUN-061,Steel_Forging,KG,1.36,37.43
SKU-2026-07955,SUP-NCR-027,Steel_Forging,EA,3.86,30.92
SKU-2026-07956,SUP-PUN-029,Alum_Casting,EA,3.37,49.25
SKU-2026-07957,SUP-PUN-075,Electronics,EA,14.81,37.54
SKU-2026-07958,SUP-PUN-047,Electronics,EA,4.56,26.15
SKU-2026-07959,SUP-NCR-114,Steel_Forging,KG,6.0,22.64
SKU-2026-07960,SUP-PUN-083,Alum_Casting,EA,3.91,9.78
SKU-2026-07961,SUP-CHE-030,Electronics,EA,2.75,32.6
SKU-2026-07962,SUP-NCR-001,Electronics,EA,6.62,5.58
SKU-2026-07963,SUP-CHE-004,Electronics,EA,12.83,34.33
SKU-2026-07964,SUP-NCR-091,Steel_Forging,EA,4.71,11.9
SKU-2026-07965,SUP-PUN-105,Steel_Forging,KG,4.27,10.46
SKU-2026-07966,SUP-PUN-085,Alum_Casting,EA,5.04,36.51
SKU-2026-07967,SUP-NCR-001,Alum_Casting,EA,5.63,30.55
SKU-2026-07968,SUP-NCR-021,Alum_Casting,EA,5.11,17.16
SKU-2026-07969,SUP-PUN-077,Steel_Forging,EA,7.53,26.66
SKU-2026-07970,SUP-CHE-043,Alum_Casting,EA,2.06,43.74
SKU-2026-07971,SUP-CHE-022,Electronics,KG,6.69,39.35
SKU-2026-07972,SUP-CHE-052,Electronics,EA,3.1,9.59
SKU-2026-07973,SUP-PUN-110,Steel_Forging,EA,5.13,40.75
SKU-2026-07974,SUP-PUN-085,Alum_Casting,EA,1.97,26.45
SKU-2026-07975,SUP-PUN-031,Electronics,EA,0.39,32.35
SKU-2026-07976,SUP-CHE-000,Alum_Casting,EA,16.44,48.66
SKU-2026-07977,SUP-NCR-054,Electronics,EA,8.64,18.41
SKU-2026-07978,SUP-CHE-030,Steel_Forging,EA,3.77,14.85
SKU-2026-07979,SUP-PUN-110,Electronics,EA,1.37,12.29
SKU-2026-07980,SUP-NCR-107,Steel_Forging,EA,4.75,34.8
SKU-2026-07981,SUP-NCR-102,Electronics,EA,1.67,5.91
SKU-2026-07982,SUP-CHE-033,Steel_Forging,EA,2.0,25.8
SKU-2026-07983,SUP-CHE-095,Steel_Forging,EA,0.97,20.25
SKU-2026-07984,SUP-PUN-047,Steel_Forging,EA,5.43,12.75
SKU-2026-07985,SUP-CHE-115,Steel_Forging,EA,2.41,16.84
SKU-2026-07986,SUP-NCR-034,Electronics,KG,3.72,35.51
SKU-2026-07987,SUP-PUN-064,Alum_Casting,EA,1.94,45.46
SKU-2026-07988,SUP-CHE-030,Alum_Casting,EA,2.06,25.39
SKU-2026-07989,SUP-CHE-095,Electronics,EA,5.76,44.95
SKU-2026-07990,SUP-CHE-066,Steel_Forging,EA,1.66,8.65
SKU-2026-07991,SUP-NCR-069,Alum_Casting,EA,6.18,12.82
SKU-2026-07992,SUP-CHE-030,Steel_Forging,KG,7.19,41.36
SKU-2026-07993,SUP-CHE-038,Alum_Casting,EA,3.95,26.87
SKU-2026-07994,SUP-CHE-084,Alum_Casting,EA,2.96,21.61
SKU-2026-07995,SUP-CHE-088,Alum_Casting,EA,5.24,16.08
SKU-2026-07996,SUP-PUN-108,Electronics,EA,5.95,26.07
SKU-2026-07997,SUP-PUN-099,Alum_Casting,KG,3.0,13.9
SKU-2026-07998,SUP-NCR-002,Alum_Casting,EA,1.42,40.98
SKU-2026-07999,SUP-NCR-027,Steel_Forging,EA,1.54,14.1
SKU-2026-08000,SUP-NCR-002,Electronics,EA,0.92,23.06
SKU-2026-08001,SUP-CHE-045,Steel_Forging,EA,12.71,48.38
SKU-2026-08002,SUP-PUN-068,Alum_Casting,EA,2.58,22.29
SKU-2026-08003,SUP-PUN-077,Electronics,EA,5.31,36.14
SKU-2026-08004,SUP-CHE-052,Electronics,EA,12.79,49.87
SKU-2026-08005,SUP-PUN-018,Electronics,KG,1.04,18.86
SKU-2026-08006,SUP-PUN-096,Alum_Casting,EA,9.7,27.24
SKU-2026-08007,SUP-CHE-080,Alum_Casting,EA,2.85,30.69
SKU-2026-08008,SUP-PUN-065,Electronics,EA,1.16,14.8
SKU-2026-08009,SUP-NCR-100,Electronics,EA,1.9,39.69
SKU-2026-08010,SUP-PUN-018,Steel_Forging,EA,5.16,19.51
SKU-2026-08011,SUP-PUN-010,Alum_Casting,EA,1.6,12.53
SKU-2026-08012,SUP-CHE-051,Electronics,EA,5.42,47.54
SKU-2026-08013,SUP-NCR-002,Electronics,EA,8.23,41.33
SKU-2026-08014,SUP-PUN-061,Electronics,KG,10.53,13.79
SKU-2026-08015,SUP-CHE-041,Alum_Casting,EA,2.4,25.53
SKU-2026-08016,SUP-NCR-027,Steel_Forging,KG,3.24,12.52
SKU-2026-08017,SUP-NCR-118,Alum_Casting,KG,10.36,30.23
SKU-2026-08018,SUP-PUN-103,Alum_Casting,EA,1.58,27.55
SKU-2026-08019,SUP-NCR-091,Alum_Casting,EA,8.9,35.24
SKU-2026-08020,SUP-CHE-042,Steel_Forging,KG,7.16,15.48
SKU-2026-08021,SUP-CHE-014,Steel_Forging,EA,11.38,10.13
SKU-2026-08022,SUP-NCR-091,Electronics,KG,7.86,15.04
SKU-2026-08023,SUP-PUN-061,Steel_Forging,KG,1.98,15.53
SKU-2026-08024,SUP-PUN-015,Electronics,EA,6.78,23.74
SKU-2026-08025,SUP-CHE-097,Alum_Casting,EA,5.75,28.67
SKU-2026-08026,SUP-PUN-117,Steel_Forging,KG,1.94,29.35
SKU-2026-08027,SUP-NCR-091,Electronics,EA,4.77,31.15
SKU-2026-08028,SUP-PUN-085,Steel_Forging,EA,6.77,45.6
SKU-2026-08029,SUP-CHE-009,Electronics,EA,4.41,11.7
SKU-2026-08030,SUP-PUN-110,Electronics,KG,3.39,43.08
SKU-2026-08031,SUP-NCR-078,Alum_Casting,EA,13.02,11.93
SKU-2026-08032,SUP-PUN-037,Steel_Forging,EA,3.16,20.79
SKU-2026-08033,SUP-PUN-007,Alum_Casting,KG,4.86,48.45
SKU-2026-08034,SUP-PUN-112,Steel_Forging,KG,2.58,36.11
SKU-2026-08035,SUP-NCR-102,Electronics,EA,2.1,10.48
SKU-2026-08036,SUP-NCR-001,Alum_Casting,EA,6.3,31.36
SKU-2026-08037,SUP-NCR-091,Electronics,EA,9.04,28.89
SKU-2026-08038,SUP-PUN-031,Alum_Casting,EA,6.64,27.72
SKU-2026-08039,SUP-PUN-010,Alum_Casting,EA,2.28,24.66
SKU-2026-08040,SUP-CHE-022,Steel_Forging,EA,7.39,49.23
SKU-2026-08041,SUP-PUN-050,Alum_Casting,EA,5.32,15.9
SKU-2026-08042,SUP-PUN-068,Steel_Forging,EA,8.06,41.09
SKU-2026-08043,SUP-CHE-087,Electronics,EA,3.73,8.18
SKU-2026-08044,SUP-PUN-064,Alum_Casting,EA,7.27,48.9
SKU-2026-08045,SUP-CHE-042,Alum_Casting,KG,4.98,24.33
SKU-2026-08046,SUP-NCR-098,Steel_Forging,KG,4.49,31.75
SKU-2026-08047,SUP-PUN-024,Electronics,KG,3.04,9.02
SKU-2026-08048,SUP-PUN-007,Steel_Forging,EA,5.54,29.17
SKU-2026-08049,SUP-NCR-073,Electronics,KG,5.58,42.41
SKU-2026-08050,SUP-CHE-026,Electronics,EA,3.94,13.23
SKU-2026-08051,SUP-CHE-051,Steel_Forging,KG,3.89,13.42
SKU-2026-08052,SUP-PUN-047,Steel_Forging,KG,1.67,10.33
SKU-2026-08053,SUP-PUN-076,Alum_Casting,EA,5.43,31.69
SKU-2026-08054,SUP-CHE-113,Electronics,EA,2.1,36.5
SKU-2026-08055,SUP-PUN-064,Electronics,EA,18.7,10.51
SKU-2026-08056,SUP-NCR-046,Steel_Forging,EA,5.72,7.72
SKU-2026-08057,SUP-PUN-003,Electronics,EA,1.9,6.29
SKU-2026-08058,SUP-PUN-109,Electronics,EA,2.06,21.15
SKU-2026-08059,SUP-PUN-023,Electronics,EA,3.07,7.0
SKU-2026-08060,SUP-CHE-092,Alum_Casting,EA,3.31,39.86
SKU-2026-08061,SUP-CHE-116,Electronics,KG,2.13,18.21
SKU-2026-08062,SUP-CHE-042,Steel_Forging,EA,4.54,16.09
SKU-2026-08063,SUP-NCR-067,Electronics,EA,1.8,13.67
SKU-2026-08064,SUP-PUN-044,Alum_Casting,KG,7.54,33.87
SKU-2026-08065,SUP-PUN-074,Alum_Casting,EA,3.15,46.63
SKU-2026-08066,SUP-CHE-095,Steel_Forging,EA,4.89,21.83
SKU-2026-08067,SUP-NCR-114,Electronics,KG,6.32,11.98
SKU-2026-08068,SUP-NCR-106,Steel_Forging,KG,6.17,37.8
SKU-2026-08069,SUP-NCR-002,Electronics,EA,6.59,15.31
SKU-2026-08070,SUP-CHE-042,Electronics,EA,1.57,33.73
SKU-2026-08071,SUP-CHE-004,Electronics,KG,2.8,37.48
SKU-2026-08072,SUP-CHE-036,Alum_Casting,EA,3.11,14.21
SKU-2026-08073,SUP-NCR-093,Steel_Forging,EA,10.96,24.26
SKU-2026-08074,SUP-CHE-087,Alum_Casting,EA,3.48,20.16
SKU-2026-08075,SUP-CHE-004,Alum_Casting,EA,3.99,11.21
SKU-2026-08076,SUP-CHE-009,Steel_Forging,EA,1.73,38.56
SKU-2026-08077,SUP-NCR-100,Steel_Forging,EA,1.08,6.89
SKU-2026-08078,SUP-NCR-012,Electronics,EA,8.23,21.26
SKU-2026-08079,SUP-NCR-069,Electronics,EA,3.89,19.96
SKU-2026-08080,SUP-CHE-070,Steel_Forging,KG,5.65,8.62
SKU-2026-08081,SUP-NCR-035,Steel_Forging,EA,9.84,45.71
SKU-2026-08082,SUP-NCR-102,Alum_Casting,EA,5.62,6.19
SKU-2026-08083,SUP-CHE-094,Electronics,KG,6.31,43.45
SKU-2026-08084,SUP-CHE-000,Steel_Forging,EA,9.11,15.52
SKU-2026-08085,SUP-PUN-024,Steel_Forging,EA,9.25,40.21
SKU-2026-08086,SUP-PUN-029,Alum_Casting,KG,1.91,7.32
SKU-2026-08087,SUP-PUN-047,Steel_Forging,KG,5.97,23.8
SKU-2026-08088,SUP-CHE-080,Steel_Forging,EA,6.12,6.45
SKU-2026-08089,SUP-NCR-058,Alum_Casting,EA,6.29,40.69
SKU-2026-08090,SUP-CHE-087,Steel_Forging,KG,4.59,15.16
SKU-2026-08091,SUP-PUN-010,Electronics,EA,7.5,14.35
SKU-2026-08092,SUP-CHE-004,Steel_Forging,KG,1.34,12.28
SKU-2026-08093,SUP-PUN-024,Alum_Casting,EA,8.33,25.15
SKU-2026-08094,SUP-NCR-106,Steel_Forging,KG,8.46,40.31
SKU-2026-08095,SUP-CHE-014,Steel_Forging,EA,0.95,12.04
SKU-2026-08096,SUP-PUN-063,Alum_Casting,KG,2.48,36.94
SKU-2026-08097,SUP-NCR-001,Alum_Casting,EA,2.39,48.82
SKU-2026-08098,SUP-PUN-007,Electronics,EA,15.14,15.32
SKU-2026-08099,SUP-PUN-029,Alum_Casting,EA,3.65,44.58
SKU-2026-08100,SUP-PUN-096,Electronics,EA,0.55,26.44
SKU-2026-08101,SUP-PUN-003,Steel_Forging,KG,6.72,29.85
SKU-2026-08102,SUP-PUN-101,Alum_Casting,EA,4.82,38.25
SKU-2026-08103,SUP-CHE-019,Alum_Casting,EA,6.44,21.67
SKU-2026-08104,SUP-PUN-044,Steel_Forging,EA,5.55,24.85
SKU-2026-08105,SUP-PUN-037,Alum_Casting,EA,6.06,37.73
SKU-2026-08106,SUP-NCR-054,Alum_Casting,EA,3.05,7.47
SKU-2026-08107,SUP-CHE-028,Steel_Forging,EA,1.64,46.67
SKU-2026-08108,SUP-PUN-077,Alum_Casting,EA,13.62,27.18
SKU-2026-08109,SUP-NCR-034,Electronics,EA,4.68,9.48
SKU-2026-08110,SUP-NCR-046,Steel_Forging,EA,5.92,45.61
SKU-2026-08111,SUP-CHE-115,Electronics,EA,3.29,49.35
SKU-2026-08112,SUP-CHE-009,Steel_Forging,EA,4.26,20.17
SKU-2026-08113,SUP-PUN-011,Steel_Forging,EA,7.24,32.98
SKU-2026-08114,SUP-CHE-115,Steel_Forging,EA,6.55,49.54
SKU-2026-08115,SUP-PUN-076,Steel_Forging,EA,2.72,11.72
SKU-2026-08116,SUP-NCR-118,Steel_Forging,EA,7.89,6.79
SKU-2026-08117,SUP-CHE-043,Steel_Forging,EA,5.83,34.62
SKU-2026-08118,SUP-CHE-032,Alum_Casting,EA,4.75,25.23
SKU-2026-08119,SUP-CHE-006,Alum_Casting,EA,8.68,46.43
SKU-2026-08120,SUP-PUN-011,Alum_Casting,EA,9.26,14.45
SKU-2026-08121,SUP-CHE-052,Steel_Forging,KG,0.1,44.19
SKU-2026-08122,SUP-PUN-083,Electronics,EA,12.89,8.45
SKU-2026-08123,SUP-NCR-046,Electronics,EA,2.93,6.36
SKU-2026-08124,SUP-PUN-110,Electronics,KG,2.92,20.23
SKU-2026-08125,SUP-NCR-049,Steel_Forging,EA,1.46,49.81
SKU-2026-08126,SUP-CHE-030,Steel_Forging,EA,2.78,5.28
SKU-2026-08127,SUP-NCR-078,Electronics,EA,4.34,20.63
SKU-2026-08128,SUP-PUN-025,Electronics,KG,5.46,20.36
SKU-2026-08129,SUP-NCR-067,Alum_Casting,EA,7.16,43.85
SKU-2026-08130,SUP-NCR-034,Electronics,EA,12.12,45.95
SKU-2026-08131,SUP-PUN-099,Steel_Forging,EA,3.45,21.23
SKU-2026-08132,SUP-PUN-020,Alum_Casting,KG,0.39,42.02
SKU-2026-08133,SUP-CHE-081,Steel_Forging,EA,6.88,42.32
SKU-2026-08134,SUP-CHE-066,Electronics,KG,3.36,11.92
